id,aqi,lan,lng,time,tz
558,166,37.47141415,121.2550926,1494496800,+08:00
559,127,37.37605485,121.5817255,1494493200,+08:00
560,164,37.47743887,121.4430704,1494493200,+08:00
561,152,37.42609554,121.4031242,1494493200,+08:00
562,154,37.42276743,121.5068398,1494493200,+08:00
563,160,37.5599778,121.2529217,1494496800,+08:00
564,236,37.60240665,121.1421659,1494493200,+08:00
565,134,37.67283315,121.0662505,1494493200,+08:00
566,166,36.73055556,119.0919444,1494493200,+08:00
567,165,36.71955556,119.0481667,1494493200,+08:00
568,155,36.68194444,119.0999444,1494493200,+08:00
569,159,36.77305556,119.1938889,1494493200,+08:00
570,157,36.65722222,119.1613889,1494493200,+08:00
571,167,36.70083333,119.1625,1494493200,+08:00
572,164,36.70194444,119.14,1494493200,+08:00
573,165,36.64111111,119.1108333,1494493200,+08:00
574,158,36.77305556,119.1095667,1494493200,+08:00
575,161,35.40888889,116.6186111,1494493200,+08:00
576,153,35.42505556,116.6936111,1494493200,+08:00
577,157,35.36477778,116.6038889,1494493200,+08:00
578,114,35.39088889,116.5476111,1494493200,+08:00
579,154,35.39088889,116.6576111,1494421200,+08:00
580,159,35.44277778,116.5963889,1494493200,+08:00
581,144,35.43677778,116.6376111,1494493200,+08:00
582,155,36.19416667,117.1536111,1494496800,+08:00
583,162,36.17583333,117.1180556,1494493200,+08:00
584,158,36.19416667,117.0980556,1494493200,+08:00
585,155,36.20472222,117.1841667,1494496800,+08:00
586,175,36.17,117.1591667,1494493200,+08:00
587,149,36.20194444,117.0411111,1494493200,+08:00
588,173,36.11638889,117.1013889,1494493200,+08:00
589,147,37.51292649,122.0620045,1494493200,+08:00
590,122,37.32453537,122.1558142,1494493200,+08:00
591,142,37.51363425,122.1412574,1494493200,+08:00
592,127,37.48458826,122.0444208,1494493200,+08:00
593,117,37.53392123,122.0512579,1494496800,+08:00
594,144,37.42694682,122.1257714,1494496800,+08:00
595,178,35.40777778,119.5205556,1494493200,+08:00
597,196,35.38888889,119.4908333,1494493200,+08:00
598,162,35.4625,119.5688889,1494493200,+08:00
599,168,35.44222222,119.5327778,1494493200,+08:00
600,173,35.29361111,119.34,1494493200,+08:00
601,196,35.37361111,119.5086111,1494493200,+08:00
602,168,36.205,117.695,1494493200,+08:00
604,170,36.26611111,117.6469444,1494493200,+08:00
605,161,36.245,117.7330556,1494496800,+08:00
606,164,36.20805556,117.725,1494496800,+08:00
607,114,36.06694444,117.8661111,1494496800,+08:00
608,87,35.06222222,118.2938889,1494493200,+08:00
609,159,35.05722222,118.3416667,1494493200,+08:00
610,160,35.11527778,118.2877778,1494496800,+08:00
611,163,35.10527778,118.3477778,1494493200,+08:00
612,151,34.98166667,118.2763889,1494493200,+08:00
613,172,34.99944444,118.2516667,1494493200,+08:00
614,152,35.08972222,118.4023333,1494493200,+08:00
615,158,35.01055556,118.43,1494493200,+08:00
616,169,37.46527778,116.3083333,1494493200,+08:00
618,160,37.43222222,116.3713889,1494496800,+08:00
619,157,37.44888889,116.3188889,1494493200,+08:00
620,155,37.46194444,116.3516667,1494496800,+08:00
621,155,37.47805556,116.3105556,1494493200,+08:00
622,107,36.44444444,115.9661111,1494446400,+08:00
623,156,36.45666667,115.9966667,1494493200,+08:00
624,158,36.47944444,115.9836111,1494496800,+08:00
625,158,36.43194444,115.9513889,1494493200,+08:00
626,157,36.47111111,115.9547222,1494493200,+08:00
627,161,36.45916667,116.0377778,1494493200,+08:00
628,184,37.37944444,118.0208333,1494493200,+08:00
629,171,37.38305556,117.9830556,1494493200,+08:00
630,174,37.36083333,117.9966667,1494493200,+08:00
631,170,37.39555556,117.9377778,1494493200,+08:00
632,178,37.35555556,117.9375,1494493200,+08:00
633,177,37.3675,117.9730556,1494493200,+08:00
634,160,35.24888889,115.4227778,1494493200,+08:00
635,167,35.22305556,115.5258333,1494496800,+08:00
636,159,35.2375,115.4747222,1494496800,+08:00
637,161,35.24361111,115.4086111,1494493200,+08:00
638,152,35.26194444,115.5191667,1494496800,+08:00
639,162,35.27,115.455,1494493200,+08:00
640,152,36.22888889,117.6888889,1494493200,+08:00
641,89,38.031,114.542,1494493200,+08:00
642,91,38.012,114.467,1494493200,+08:00
644,150,38.051,114.455,1494493200,+08:00
645,104,38.052,114.521,1494493200,+08:00
646,114,38.14,114.502,1494493200,+08:00
647,119,38.04,114.605,1494493200,+08:00
648,62,37.91,114.354,1494493200,+08:00
650,160,39.668,118.219,1494493200,+08:00
652,161,39.641,118.185,1494493200,+08:00
653,159,39.643,118.144,1494493200,+08:00
654,164,39.631,118.166,1494493200,+08:00
655,170,39.957,119.602,1494493200,+08:00
656,137,39.828,119.526,1494493200,+08:00
657,168,40.018,119.762,1494493200,+08:00
658,192,39.942,119.537,1494493200,+08:00
659,179,39.936,119.607,1494493200,+08:00
660,156,36.62,114.496,1494493200,+08:00
661,153,36.618,114.513,1494493200,+08:00
662,166,36.616,114.543,1494493200,+08:00
663,154,36.578,114.504,1494493200,+08:00
664,152,37.096,114.533,1494493200,+08:00
665,132,37.097,114.482,1494493200,+08:00
666,132,37.053,114.526,1494493200,+08:00
667,72,37.062,114.485,1494489600,+08:00
668,142,38.871,115.521,1494493200,+08:00
669,127,38.842,115.461,1494493200,+08:00
670,151,38.896,115.522,1494493200,+08:00
671,147,38.911,115.471,1494493200,+08:00
672,154,38.876,115.442,1494493200,+08:00
673,151,38.863,115.493,1494493200,+08:00
674,564,40.769,114.903,1494493200,+08:00
675,481,40.873,114.904,1494493200,+08:00
676,498,40.837,114.898,1494493200,+08:00
677,962,40.811,114.881,1494493200,+08:00
678,292,40.795,114.892,1494493200,+08:00
679,64,40.916,117.966,1494493200,+08:00
680,118,40.973,117.818,1494493200,+08:00
681,64,40.984,117.952,1494493200,+08:00
682,68,40.936,117.963,1494493200,+08:00
683,55,41.011,117.938,1494446400,+08:00
684,156,38.323,116.871,1494493200,+08:00
685,154,38.299,116.885,1494493200,+08:00
686,144,38.325,116.858,1494493200,+08:00
687,161,39.557,116.715,1482782400,+08:00
688,152,39.518,116.684,1494493200,+08:00
689,163,39.575,116.773,1494493200,+08:00
690,129,39.534,116.737,1494493200,+08:00
691,161,37.739,115.69,1494493200,+08:00
692,168,37.738,115.643,1494493200,+08:00
693,158,37.758,115.695,1494493200,+08:00
695,225,39.17295,117.1933667,1480078800,+08:00
696,263,39.16543333,117.1446333,1494496800,+08:00
698,169,39.11083,117.2452,1494496800,+08:00
699,172,39.0927,117.2016833,1494496800,+08:00
700,177,39.22605,117.18495,1494496800,+08:00
702,165,39.08714,117.3145,1494496800,+08:00
704,162,39.03431667,117.70715,1494496800,+08:00
705,176,38.83945,117.45735,1494496800,+08:00
707,161,38.98458333,117.3747333,1494496800,+08:00
708,171,39.02096667,117.6503,1494496800,+08:00
709,187,39.24735,117.7917667,1494496800,+08:00
711,235,39.37261667,117.0439833,1478797200,+08:00
712,152,40.04175,117.4444167,1494496800,+08:00
713,168,38.91943333,117.1566333,1494496800,+08:00
714,178,39.32815,117.8165667,1494496800,+08:00
716,194,39.07846667,117.0901667,1494496800,+08:00
717,999,39.15106667,117.3747667,1493982000,+08:00
718,170,39.15875,117.7641667,1494496800,+08:00
719,179,38.84516667,116.7794167,1494496800,+08:00
720,184,39.51626667,117.3431167,1494496800,+08:00
721,129,30.246,120.128,1494493200,+08:00
722,144,30.288,120.171,1494493200,+08:00
723,117,30.21,120.210833,1494493200,+08:00
724,13,30.31194444,120.1197222,1494496800,+08:00
725,147,30.268,120.193,1494493200,+08:00
726,139,30.30583333,120.3480556,1494493200,+08:00
727,139,30.18083333,120.0883333,1494493200,+08:00
728,122,30.27472222,120.0633333,1494493200,+08:00
729,134,30.18194444,120.2697222,1494493200,+08:00
730,93,29.640581,119.025965,1494493200,+08:00
731,127,30.418333,120.300556,1494493200,+08:00
732,134,30.051,119.9589,1494489600,+08:00
736,151,28.013044,120.675116,1494493200,+08:00
737,153,28.005239,120.638037,1494493200,+08:00
738,122,27.971359,120.764294,1494493200,+08:00
739,132,27.985079,120.679665,1494493200,+08:00
740,153,30.75666667,120.7630556,1494489600,+08:00
741,152,30.747405,120.730691,1494493200,+08:00
742,142,30.777969,120.743647,1494493200,+08:00
745,132,30.864437,120.079708,1494493200,+08:00
746,134,29.993049,120.643444,1494489600,+08:00
748,122,29.989283,120.609511,1494493200,+08:00
749,122,30.078374,120.617462,1494493200,+08:00
750,91,29.933613,120.573047,1494489600,+08:00
753,114,29.728868,120.217123,1494489600,+08:00
754,137,29.102917,119.685611,1494493200,+08:00
755,117,29.077,119.6474167,1494493200,+08:00
756,177,29.11305556,119.6489444,1482562800,+08:00
759,122,28.94041667,118.8713056,1494493200,+08:00
760,152,28.964613,118.876145,1494493200,+08:00
761,112,28.97452778,118.85525,1494493200,+08:00
762,78,29.99444444,122.1897222,1494493200,+08:00
763,80,29.95378,122.3135,1494493200,+08:00
764,82,30.02027778,122.1222222,1494493200,+08:00
765,127,28.654166,121.41888,1494493200,+08:00
766,91,28.57736111,121.3767778,1494493200,+08:00
767,104,28.659261,121.280823,1494493200,+08:00
768,117,28.42305556,119.8794444,1494493200,+08:00
769,149,28.447794,119.9187,1494493200,+08:00
770,152,28.454307,119.934922,1494493200,+08:00
771,149,23.1422,113.235,1494493200,+08:00
772,129,23.1331,113.26,1494493200,+08:00
773,156,23.105,113.261,1494493200,+08:00
775,122,23.0916,113.348,1494493200,+08:00
776,122,23.105,113.433,1494493200,+08:00
777,151,22.9477,113.352,1494493200,+08:00
778,87,23.3917,113.215,1484557200,+08:00
779,155,23.2783,113.568,1494493200,+08:00
780,142,23.1569,113.281,1494493200,+08:00
781,132,23.6502,113.6246,1494493200,+08:00
782,182,23.4208,113.073,1494493200,+08:00
783,149,23.1064,113.3328,1494493200,+08:00
784,117,22.2281,113.299,1494493200,+08:00
785,65,22.2611,113.574,1494493200,+08:00
786,72,22.2294,113.495,1494493200,+08:00
787,65,22.4251,113.628,1494493200,+08:00
789,154,23.0048,113.134,1494493200,+08:00
790,152,23.0395,113.105,1494493200,+08:00
791,165,23.1886,112.863,1494493200,+08:00
792,155,23.0467,113.144,1494493200,+08:00
793,153,22.8693,112.844,1494493200,+08:00
794,158,23.1572,112.885,1494493200,+08:00
795,117,22.809444,113.287778,1483804800,+08:00
796,112,22.765556,113.253056,1483804800,+08:00
798,152,22.5931,113.0819,1494493200,+08:00
799,97,22.7279,112.929,1484528400,+08:00
800,65,22.0608,112.7607,1494486000,+08:00
801,156,22.5862,112.5814,1494493200,+08:00
802,144,22.5811,113.074,1494493200,+08:00
803,152,22.6069,113.104,1494493200,+08:00
804,152,22.5328,113.024,1494493200,+08:00
805,155,23.1617,112.565,1494493200,+08:00
806,152,23.0706,112.427,1494493200,+08:00
808,152,23.0528,112.471,1494493200,+08:00
809,57,22.9398,114.3806,1494493200,+08:00
810,78,23.08,114.4053,1494493200,+08:00
812,104,23.0528,114.4183,1494493200,+08:00
813,85,23.1142,114.4103,1494493200,+08:00
814,65,22.8172,114.3244,1494493200,+08:00
815,91,22.7422,114.5317,1494493200,+08:00
816,65,23.06,113.748056,1484557200,+08:00
817,80,23.0536,113.7819,1484557200,+08:00
818,97,23.01277778,113.7944444,1494493200,+08:00
819,137,22.96583333,113.7383333,1494493200,+08:00
820,107,23.02777778,113.7461111,1494493200,+08:00
821,102,22.5078,113.402,1494493200,+08:00
822,102,22.4886,113.434,1494493200,+08:00
823,91,22.5211,113.369,1494493200,+08:00
824,82,22.5481,113.365,1494493200,+08:00
825,154,32.108333,118.803056,1494493200,+08:00
826,129,32.057222,118.748611,1494493200,+08:00
827,154,32.07,118.773611,1494493200,+08:00
828,179,32.014444,118.776944,1494493200,+08:00
829,158,32.031389,118.803056,1494493200,+08:00
830,107,32.0775,118.794722,1494493200,+08:00
831,134,32.087778,118.625556,1494493200,+08:00
832,156,32.009167,118.736667,1494493200,+08:00
833,154,32.105,118.906944,1494493200,+08:00
834,142,31.247222,120.561389,1494493200,+08:00
835,132,31.302778,120.617778,1494493200,+08:00
836,151,31.301944,120.590833,1494493200,+08:00
837,161,31.301389,120.596667,1494489600,+08:00
838,152,31.270556,120.613056,1494493200,+08:00
839,127,31.299444,120.550278,1494493200,+08:00
840,132,31.312111,120.66525,1494493200,+08:00
841,127,31.370833,120.640556,1494493200,+08:00
842,168,31.968056,120.905,1494493200,+08:00
843,169,32.006667,120.8425,1494493200,+08:00
844,165,32.023611,120.863333,1494493200,+08:00
845,160,31.928333,120.935833,1494493200,+08:00
846,168,32.0425,120.810833,1494493200,+08:00
848,117,34.589556,119.141414,1477684800,+08:00
850,85,34.698428,119.348028,1477684800,+08:00
851,152,34.276111,117.166944,1494493200,+08:00
852,127,34.241667,117.192222,1494493200,+08:00
853,85,34.308333,117.191667,1477677600,+08:00
854,159,34.222222,117.256389,1494493200,+08:00
855,152,34.291111,117.244444,1494493200,+08:00
856,178,34.277778,117.293333,1494493200,+08:00
857,72,34.180556,117.166111,1477684800,+08:00
858,164,32.387778,119.46,1494493200,+08:00
860,162,32.376111,119.388611,1494493200,+08:00
861,162,32.403333,119.439167,1478520000,+08:00
865,134,31.503056,120.241667,1494493200,+08:00
866,153,31.584778,120.353889,1494493200,+08:00
867,137,31.547389,120.353889,1494493200,+08:00
869,162,31.684167,120.288056,1494493200,+08:00
871,109,31.786389,119.8925,1477684800,+08:00
872,93,31.808889,119.961944,1477684800,+08:00
873,102,31.763889,120.039444,1477684800,+08:00
874,104,31.703889,119.935,1494493200,+08:00
875,144,31.910833,119.904722,1494493200,+08:00
877,153,32.188333,119.680556,1494493200,+08:00
878,153,32.215,119.491389,1494493200,+08:00
879,154,32.131944,119.430278,1494493200,+08:00
880,159,32.486667,119.9,1494493200,+08:00
881,164,32.476111,119.944444,1494493200,+08:00
882,93,32.303056,119.881667,1477684800,+08:00
883,170,32.463889,119.888333,1494493200,+08:00
884,134,33.599194,119.056789,1494493200,+08:00
885,152,33.578039,119.007906,1494493200,+08:00
887,165,33.503056,119.141111,1494493200,+08:00
888,151,33.626944,119.012222,1494493200,+08:00
889,162,33.402778,120.117778,1494493200,+08:00
891,102,33.371944,120.128889,1477684800,+08:00
894,160,33.933096,118.292648,1494493200,+08:00
895,151,33.957273,118.232104,1494493200,+08:00
898,158,33.393889,120.155,1494493200,+08:00
899,147,33.607222,118.999444,1494493200,+08:00
901,157,32.41,119.404444,1494493200,+08:00
902,153,34.588556,119.175956,1494493200,+08:00
903,117,31.758333,119.995278,1494493200,+08:00
905,172,30.5571378257044,114.251523174281,1494493200,+08:00
906,162,30.6196730729398,114.282229640575,1494493200,+08:00
907,163,30.5332340005751,114.304000350723,1494493200,+08:00
908,172,30.624719,114.370058,1494493200,+08:00
909,181,30.482469,114.156561,1494493200,+08:00
910,166,30.594389,114.301447,1494493200,+08:00
911,161,30.4832623885865,114.401701915129,1494493200,+08:00
912,169,30.633424,114.130212,1494493200,+08:00
913,151,30.29982222,113.8530639,1494493200,+08:00
914,70,22.590807,114.262078,1494496800,+08:00
916,82,22.575856,113.862238,1494496800,+08:00
920,95,22.516847,113.923192,1494496800,+08:00
921,80,22.528186,114.496906,1494496800,+08:00
922,93,22.598902,114.313483,1494496800,+08:00
924,70,22.720358,114.247468,1494496800,+08:00
925,68,22.5500005,114.0960791,1494496800,+08:00
926,89,22.630626,114.423948,1494496800,+08:00
927,63,22.542454,113.987495,1494496800,+08:00
928,82,22.562334,114.116872,1494496800,+08:00
931,72,22.696848,114.04539,1494496800,+08:00
933,139,40.757093,111.724539,1494493200,+08:00
934,98,40.795085,111.628978,1494493200,+08:00
935,106,40.7999638,111.6612439,1494493200,+08:00
936,99,40.845941,111.661607,1494493200,+08:00
937,127,40.812974,111.615625,1494493200,+08:00
938,115,40.842299,111.749138,1494493200,+08:00
939,141,40.277474,111.204041,1494489600,+08:00
940,159,40.842299,111.749138,1494493200,+08:00
941,68,26.072105,119.352919,1494493200,+08:00
942,63,26.028202,119.418528,1492509600,+08:00
943,70,26.038712,119.309506,1494493200,+08:00
944,74,26.0867964,119.3081791,1494493200,+08:00
945,61,26.076795,119.2662176,1494493200,+08:00
946,99,26.076788,119.324574,1494486000,+08:00
947,74,36.5904888,101.7537822,1494493200,+08:00
948,53,36.617144,101.778228,1481137200,+08:00
949,61,36.578752,101.847291,1494493200,+08:00
950,87,36.617144,101.778228,1494493200,+08:00
951,80,29.866811,121.596128,1494496800,+08:00
952,89,29.864991,121.528581,1494489600,+08:00
953,78,29.89417,121.564298,1494496800,+08:00
954,80,29.959758,121.72247,1494496800,+08:00
955,80,29.914204,121.846686,1494496800,+08:00
956,80,29.823934,121.570251,1494496800,+08:00
957,74,29.777016,121.644015,1494496800,+08:00
958,93,29.9018,121.622588,1494489600,+08:00
1238,142,37.8873,112.522,1494493200,+08:00
1240,63,38.0108,112.434,1494493200,+08:00
1241,132,37.7124,112.469,1494493200,+08:00
1242,109,37.7394,112.5583,1494493200,+08:00
1243,89,37.8692,112.5369,1494493200,+08:00
1244,129,37.8195,112.57,1494493200,+08:00
1245,95,37.9854,112.549,1494493200,+08:00
1246,109,37.7805,112.488,1494493200,+08:00
1249,93,41.7089,123.439,1494493200,+08:00
1254,89,41.7775,123.478,1494493200,+08:00
1255,104,41.7972,123.3997,1494493200,+08:00
1257,158,41.9228,123.3783,1494493200,+08:00
1258,112,38.973888889,121.61194444,1494493200,+08:00
1259,109,38.951111111,121.565,1494493200,+08:00
1260,137,38.885,121.56388889,1494493200,+08:00
1261,109,38.911944444,121.63305556,1494493200,+08:00
1262,109,38.863888889,121.625,1494493200,+08:00
1263,93,38.856111111,121.51805556,1494493200,+08:00
1264,161,38.808055556,121.25888889,1494493200,+08:00
1265,144,39.1311,121.7481,1494493200,+08:00
1266,119,39.0511,121.7769,1494493200,+08:00
1267,80,39.0631,121.9769,1494493200,+08:00
1268,109,43.9167,125.323,1494493200,+08:00
1269,124,43.91,125.287,1494493200,+08:00
1270,127,43.84,125.2786,1494493200,+08:00
1271,109,43.8748,125.3649,1494493200,+08:00
1272,91,43.8694,125.325,1494493200,+08:00
1273,97,43.7878,125.454,1494493200,+08:00
1274,87,43.55,125.633,1494493200,+08:00
1275,124,43.8667,125.417,1494493200,+08:00
1276,85,43.8167,125.25,1494493200,+08:00
1277,95,43.85,125.217,1494493200,+08:00
1278,177,45.755,126.542,1494493200,+08:00
1279,137,45.8167,126.561,1494493200,+08:00
1280,162,45.5422,126.979,1494493200,+08:00
1282,159,45.7733,126.689,1494493200,+08:00
1283,172,45.7667,126.635,1494493200,+08:00
1284,158,45.7319,126.685,1494493200,+08:00
1285,178,45.7258,126.646,1494493200,+08:00
1286,159,45.7478,126.593,1494493200,+08:00
1287,157,45.61,126.615,1494493200,+08:00
1288,158,45.9819,126.6106,1494493200,+08:00
1289,160,45.6842,126.6206,1494493200,+08:00
1290,154,31.7848,117.196,1494493200,+08:00
1291,161,31.8766,117.307,1494493200,+08:00
1292,162,31.8706,117.259,1494493200,+08:00
1293,134,31.9051,117.16,1494493200,+08:00
1294,157,31.8572,117.25,1494493200,+08:00
1295,170,31.9438,117.266,1494493200,+08:00
1296,163,31.8585,117.336,1494493200,+08:00
1297,160,31.7956,117.302,1494493200,+08:00
1298,161,31.7386,117.278,1494493200,+08:00
1299,157,31.8516,117.124,1494493200,+08:00
1300,74,24.818055556,118.15694444,1494493200,+08:00
1301,119,24.476666667,118.15138889,1494493200,+08:00
1302,161,24.445833333,118.06361111,1494493200,+08:00
1304,151,28.6844,115.893,1494493200,+08:00
1305,139,28.6839,115.8886,1494493200,+08:00
1306,87,28.7442,115.813,1494493200,+08:00
1307,139,28.6969,115.973,1494493200,+08:00
1308,159,28.6869,115.852,1494493200,+08:00
1309,155,28.6425,115.892,1494493200,+08:00
1310,82,28.7994,115.742,1494493200,+08:00
1311,30,28.6131,115.912,1490180400,+08:00
1312,149,28.6844,115.931,1494493200,+08:00
1313,174,34.7545,113.681,1494493200,+08:00
1314,144,34.7745,113.641,1494493200,+08:00
1315,139,34.8019,113.675,1494493200,+08:00
1316,124,34.802,113.564,1494493200,+08:00
1317,197,34.7187,113.727,1494493200,+08:00
1318,155,34.719,113.734,1494493200,+08:00
1319,153,34.7496,113.5991,1494493200,+08:00
1320,151,34.7538,113.6356,1494493200,+08:00
1321,104,34.9162,113.6113,1494493200,+08:00
1322,134,28.2325,113.0833,1494493200,+08:00
1323,124,28.2189,112.8872,1494493200,+08:00
1324,129,28.2053,113.0792,1494493200,+08:00
1325,149,28.19,112.9394,1494493200,+08:00
1326,112,28.1442,112.9956,1494493200,+08:00
1327,107,28.2597,112.9792,1494493200,+08:00
1328,117,28.1944,113.0014,1494493200,+08:00
1329,104,28.1178,112.9844,1494493200,+08:00
1330,129,28.1308,112.8908,1494493200,+08:00
1331,151,28.3586,112.9958,1494493200,+08:00
1332,61,22.7875,108.301,1494493200,+08:00
1333,53,22.8561,108.316,1494493200,+08:00
1334,53,22.8225,108.321,1494493200,+08:00
1335,38,22.805,108.383,1494493200,+08:00
1336,50,22.7906,108.439,1494493200,+08:00
1337,59,22.8464,108.239,1494493200,+08:00
1338,72,22.735,108.3275,1494489600,+08:00
1339,70,22.7833,108.244,1494493200,+08:00
1340,34,19.95073,110.57553,1494493200,+08:00
1341,65,20.05955,110.31896,1494493200,+08:00
1342,53,20.0053,110.28317,1494493200,+08:00
1343,42,19.99693,110.33755,1494493200,+08:00
1344,68,20.03565,110.33025,1494493200,+08:00
1345,38,29.8272,106.379,1494493200,+08:00
1346,144,29.5736,106.46,1479560400,+08:00
1347,80,29.8264,106.424,1494496800,+08:00
1348,102,29.7228,106.626,1494496800,+08:00
1349,99,29.5983,106.296,1494496800,+08:00
1350,139,29.5186,106.54,1494496800,+08:00
1351,102,29.6219,106.65,1494496800,+08:00
1352,137,29.4892,106.634,1494496800,+08:00
1353,109,29.4822,106.364,1494496800,+08:00
1354,132,29.5642,106.571,1494496800,+08:00
1355,180,29.5164,106.512,1481295600,+08:00
1356,114,29.7125,106.617,1494496800,+08:00
1357,102,29.4892,106.468,1494496800,+08:00
1358,99,29.6453,106.562,1494496800,+08:00
1359,137,29.389,106.513,1494496800,+08:00
1360,124,30.713,103.972,1494496800,+08:00
1361,70,30.6872,104.176,1494496800,+08:00
1362,72,30.5706,104.079,1494496800,+08:00
1363,46,30.6361,104.118,1494496800,+08:00
1364,80,30.685,104.074,1494496800,+08:00
1367,59,31.0283,103.613,1494496800,+08:00
1368,8,26.6029,106.6856,1494493200,+08:00
1369,109,26.5689,106.6971,1494493200,+08:00
1371,87,26.6343,106.7487,1482836400,+08:00
1372,89,26.4364,106.6554,1482836400,+08:00
1373,76,26.5155,106.6948,1482836400,+08:00
1374,59,26.6009,106.7105,1482836400,+08:00
1375,80,26.5697,106.7164,1482836400,+08:00
1376,59,26.5495,106.6867,1494493200,+08:00
1377,72,25.0124,102.743,1494496800,+08:00
1378,63,24.8885,102.821,1494496800,+08:00
1379,78,24.9624,102.625,1494496800,+08:00
1380,61,25.0836,102.728,1494496800,+08:00
1381,95,25.0405,102.722,1494496800,+08:00
1382,93,25.067,102.681,1494496800,+08:00
1383,91,25.0359,102.638,1494496800,+08:00
1384,68,29.6514,91.1319,1494493200,+08:00
