id,aqi,lan,lng,time,tz
926,72,22.630626,114.423948,1496494800,+08:00
927,55,22.542454,113.987495,1496494800,+08:00
928,76,22.562334,114.116872,1496498400,+08:00
931,82,22.696848,114.04539,1496494800,+08:00
933,55,40.757093,111.724539,1496494800,+08:00
934,17,40.795085,111.628978,1496494800,+08:00
935,33,40.7999638,111.6612439,1496494800,+08:00
936,18,40.845941,111.661607,1496494800,+08:00
937,27,40.812974,111.615625,1496494800,+08:00
938,25,40.842299,111.749138,1496494800,+08:00
939,25,40.277474,111.204041,1496494800,+08:00
940,42,40.842299,111.749138,1496494800,+08:00
941,6,26.072105,119.352919,1496494800,+08:00
942,63,26.028202,119.418528,1492509600,+08:00
943,34,26.038712,119.309506,1496494800,+08:00
944,30,26.0867964,119.3081791,1496494800,+08:00
945,30,26.076795,119.2662176,1496494800,+08:00
946,38,26.076788,119.324574,1496494800,+08:00
947,53,36.5904888,101.7537822,1496494800,+08:00
948,53,36.617144,101.778228,1481137200,+08:00
949,151,36.578752,101.847291,1496494800,+08:00
950,61,36.617144,101.778228,1496494800,+08:00
951,66,29.866811,121.596128,1496498400,+08:00
952,53,29.864991,121.528581,1496491200,+08:00
953,65,29.89417,121.564298,1496498400,+08:00
954,61,29.959758,121.72247,1496498400,+08:00
955,51,29.914204,121.846686,1496498400,+08:00
956,68,29.823934,121.570251,1496498400,+08:00
957,64,29.777016,121.644015,1496498400,+08:00
958,66,29.9018,121.622588,1496491200,+08:00
1238,114,37.8873,112.522,1496494800,+08:00
1240,76,38.0108,112.434,1496494800,+08:00
1241,78,37.7124,112.469,1496494800,+08:00
1242,89,37.7394,112.5583,1496494800,+08:00
1243,117,37.8692,112.5369,1496494800,+08:00
1244,80,37.8195,112.57,1496494800,+08:00
1245,72,37.9854,112.549,1496494800,+08:00
1246,87,37.7805,112.488,1496494800,+08:00
1249,59,41.7089,123.439,1496494800,+08:00
1254,57,41.7775,123.478,1496494800,+08:00
1255,46,41.7972,123.3997,1496494800,+08:00
1257,46,41.9228,123.3783,1496494800,+08:00
1258,42,38.973888889,121.61194444,1496494800,+08:00
1259,42,38.951111111,121.565,1496494800,+08:00
1260,48,38.885,121.56388889,1496494800,+08:00
1261,35,38.911944444,121.63305556,1496494800,+08:00
1262,33,38.863888889,121.625,1496494800,+08:00
1263,45,38.856111111,121.51805556,1496494800,+08:00
1264,45,38.808055556,121.25888889,1496494800,+08:00
1265,38,39.1311,121.7481,1496494800,+08:00
1266,39,39.0511,121.7769,1496494800,+08:00
1267,39,39.0631,121.9769,1496494800,+08:00
1268,61,43.9167,125.323,1496494800,+08:00
1269,30,43.91,125.287,1496494800,+08:00
1270,30,43.84,125.2786,1496494800,+08:00
1271,50,43.8748,125.3649,1496494800,+08:00
1272,35,43.8694,125.325,1496494800,+08:00
1273,39,43.7878,125.454,1496491200,+08:00
1274,41,43.55,125.633,1496494800,+08:00
1275,82,43.8667,125.417,1496494800,+08:00
1276,50,43.8167,125.25,1496491200,+08:00
1277,55,43.85,125.217,1496494800,+08:00
1278,29,45.755,126.542,1496494800,+08:00
1279,20,45.8167,126.561,1496494800,+08:00
1280,31,45.5422,126.979,1496494800,+08:00
1282,39,45.7733,126.689,1496494800,+08:00
1283,44,45.7667,126.635,1496494800,+08:00
1284,34,45.7319,126.685,1496494800,+08:00
1285,30,45.7258,126.646,1496494800,+08:00
1286,34,45.7478,126.593,1496494800,+08:00
1287,38,45.61,126.615,1496494800,+08:00
1288,61,45.9819,126.6106,1496494800,+08:00
1289,32,45.6842,126.6206,1496494800,+08:00
1290,142,31.7848,117.196,1496494800,+08:00
1291,156,31.8766,117.307,1496494800,+08:00
1292,153,31.8706,117.259,1496494800,+08:00
1293,159,31.9051,117.16,1496494800,+08:00
1294,156,31.8572,117.25,1496494800,+08:00
1295,156,31.9438,117.266,1496494800,+08:00
1296,160,31.8585,117.336,1496494800,+08:00
1297,157,31.7956,117.302,1496494800,+08:00
1298,152,31.7386,117.278,1496494800,+08:00
1299,155,31.8516,117.124,1496494800,+08:00
1300,21,24.818055556,118.15694444,1496494800,+08:00
1301,59,24.476666667,118.15138889,1496494800,+08:00
1302,87,24.445833333,118.06361111,1496494800,+08:00
1304,43,28.6844,115.893,1496494800,+08:00
1305,39,28.6839,115.8886,1496494800,+08:00
1306,47,28.7442,115.813,1496494800,+08:00
1307,38,28.6969,115.973,1496494800,+08:00
1308,44,28.6869,115.852,1496494800,+08:00
1309,48,28.6425,115.892,1496494800,+08:00
1310,59,28.7994,115.742,1496494800,+08:00
1311,30,28.6131,115.912,1490180400,+08:00
1312,57,28.6844,115.931,1496494800,+08:00
1313,85,34.7545,113.681,1496494800,+08:00
1314,162,34.7745,113.641,1496437200,+08:00
1315,82,34.8019,113.675,1496494800,+08:00
1316,142,34.802,113.564,1496494800,+08:00
1317,89,34.7187,113.727,1496494800,+08:00
1318,85,34.719,113.734,1496494800,+08:00
1319,89,34.7496,113.5991,1496494800,+08:00
1320,80,34.7538,113.6356,1496494800,+08:00
1321,68,34.9162,113.6113,1496494800,+08:00
1322,109,28.2325,113.0833,1496494800,+08:00
1323,124,28.2189,112.8872,1496494800,+08:00
1324,124,28.2053,113.0792,1496494800,+08:00
1325,155,28.19,112.9394,1496494800,+08:00
1326,112,28.1442,112.9956,1496494800,+08:00
1327,117,28.2597,112.9792,1496494800,+08:00
1328,124,28.1944,113.0014,1496494800,+08:00
1329,104,28.1178,112.9844,1496494800,+08:00
1330,122,28.1308,112.8908,1496494800,+08:00
1331,107,28.3586,112.9958,1496494800,+08:00
1332,117,22.7875,108.301,1496494800,+08:00
1333,104,22.8561,108.316,1496494800,+08:00
1334,93,22.8225,108.321,1496494800,+08:00
1335,99,22.805,108.383,1496494800,+08:00
1336,87,22.7906,108.439,1496494800,+08:00
1337,93,22.8464,108.239,1496494800,+08:00
1338,97,22.735,108.3275,1496494800,+08:00
1339,95,22.7833,108.244,1496494800,+08:00
1340,55,19.95073,110.57553,1496494800,+08:00
1341,53,20.05955,110.31896,1496494800,+08:00
1342,61,20.0053,110.28317,1496494800,+08:00
1343,78,19.99693,110.33755,1496494800,+08:00
1344,59,20.03565,110.33025,1496494800,+08:00
1345,151,29.8272,106.379,1496494800,+08:00
1346,144,29.5736,106.46,1479560400,+08:00
1347,169,29.8264,106.424,1496494800,+08:00
1348,129,29.7228,106.626,1496473200,+08:00
1349,152,29.5983,106.296,1496494800,+08:00
1350,89,29.5186,106.54,1496494800,+08:00
1351,85,29.6219,106.65,1496494800,+08:00
1352,107,29.4892,106.634,1496494800,+08:00
1353,95,29.4822,106.364,1496494800,+08:00
1354,89,29.5642,106.571,1496494800,+08:00
1355,180,29.5164,106.512,1481295600,+08:00
1356,152,29.7125,106.617,1496494800,+08:00
1357,95,29.4892,106.468,1496494800,+08:00
1358,99,29.6453,106.562,1496494800,+08:00
1359,74,29.389,106.513,1496494800,+08:00
1360,154,30.713,103.972,1496494800,+08:00
1361,159,30.6872,104.176,1496494800,+08:00
1362,154,30.5706,104.079,1496494800,+08:00
1363,187,30.6361,104.118,1496494800,+08:00
1364,102,30.685,104.074,1496494800,+08:00
1367,104,31.0283,103.613,1496494800,+08:00
1368,30,26.6029,106.6856,1496494800,+08:00
1369,61,26.5689,106.6971,1496494800,+08:00
1371,87,26.6343,106.7487,1482836400,+08:00
1372,89,26.4364,106.6554,1482836400,+08:00
1373,76,26.5155,106.6948,1482836400,+08:00
1374,59,26.6009,106.7105,1482836400,+08:00
1375,80,26.5697,106.7164,1482836400,+08:00
1376,25,26.5495,106.6867,1496494800,+08:00
1377,49,25.0124,102.743,1496498400,+08:00
1378,50,24.8885,102.821,1496498400,+08:00
1379,50,24.9624,102.625,1496498400,+08:00
1380,43,25.0836,102.728,1496498400,+08:00
1381,63,25.0405,102.722,1496498400,+08:00
1382,68,25.067,102.681,1496498400,+08:00
1383,41,25.0359,102.638,1496498400,+08:00
